,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
4727,QA,Qatar,Gini index,2018,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,51.5082,25.2948
4728,QA,Qatar,Gini index,2017,35.1,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,51.5082,25.2948
4729,QA,Qatar,Gini index,2016,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,51.5082,25.2948
4730,RO,Romania,Gini index,2025,,Europe & Central Asia,High income,IBRD,26.0979,44.4479
4731,RO,Romania,Gini index,2024,,Europe & Central Asia,High income,IBRD,26.0979,44.4479
4732,RO,Romania,Gini index,2023,29.8,Europe & Central Asia,High income,IBRD,26.0979,44.4479
4733,RO,Romania,Gini index,2022,32.3,Europe & Central Asia,High income,IBRD,26.0979,44.4479
4734,RO,Romania,Gini index,2021,33.9,Europe & Central Asia,High income,IBRD,26.0979,44.4479
4735,RO,Romania,Gini index,2020,34.6,Europe & Central Asia,High income,IBRD,26.0979,44.4479
4736,RO,Romania,Gini index,2019,34.8,Europe & Central Asia,High income,IBRD,26.0979,44.4479
4737,RO,Romania,Gini index,2018,35.8,Europe & Central Asia,High income,IBRD,26.0979,44.4479
4738,RO,Romania,Gini index,2017,36.0,Europe & Central Asia,High income,IBRD,26.0979,44.4479
4739,RO,Romania,Gini index,2016,34.4,Europe & Central Asia,High income,IBRD,26.0979,44.4479
4740,RU,Russian Federation,Gini index,2025,,Europe & Central Asia,High income,IBRD,37.6176,55.7558
4741,RU,Russian Federation,Gini index,2024,,Europe & Central Asia,High income,IBRD,37.6176,55.7558
4742,RU,Russian Federation,Gini index,2023,33.0,Europe & Central Asia,High income,IBRD,37.6176,55.7558
4743,RU,Russian Federation,Gini index,2022,33.9,Europe & Central Asia,High income,IBRD,37.6176,55.7558
4744,RU,Russian Federation,Gini index,2021,35.1,Europe & Central Asia,High income,IBRD,37.6176,55.7558
4745,RU,Russian Federation,Gini index,2020,33.7,Europe & Central Asia,High income,IBRD,37.6176,55.7558
4746,RU,Russian Federation,Gini index,2019,35.7,Europe & Central Asia,High income,IBRD,37.6176,55.7558
4747,RU,Russian Federation,Gini index,2018,35.3,Europe & Central Asia,High income,IBRD,37.6176,55.7558
4748,RU,Russian Federation,Gini index,2017,35.5,Europe & Central Asia,High income,IBRD,37.6176,55.7558
4749,RU,Russian Federation,Gini index,2016,36.7,Europe & Central Asia,High income,IBRD,37.6176,55.7558
4750,RW,Rwanda,Gini index,2025,,Sub-Saharan Africa ,Low income,IDA,30.0587,-1.95325
4751,RW,Rwanda,Gini index,2024,,Sub-Saharan Africa ,Low income,IDA,30.0587,-1.95325
4752,RW,Rwanda,Gini index,2023,39.4,Sub-Saharan Africa ,Low income,IDA,30.0587,-1.95325
4753,RW,Rwanda,Gini index,2022,,Sub-Saharan Africa ,Low income,IDA,30.0587,-1.95325
4754,RW,Rwanda,Gini index,2021,,Sub-Saharan Africa ,Low income,IDA,30.0587,-1.95325
4755,RW,Rwanda,Gini index,2020,,Sub-Saharan Africa ,Low income,IDA,30.0587,-1.95325
4756,RW,Rwanda,Gini index,2019,,Sub-Saharan Africa ,Low income,IDA,30.0587,-1.95325
4757,RW,Rwanda,Gini index,2018,,Sub-Saharan Africa ,Low income,IDA,30.0587,-1.95325
4758,RW,Rwanda,Gini index,2017,,Sub-Saharan Africa ,Low income,IDA,30.0587,-1.95325
4759,RW,Rwanda,Gini index,2016,43.7,Sub-Saharan Africa ,Low income,IDA,30.0587,-1.95325
4760,WS,Samoa,Gini index,2025,,East Asia & Pacific,Upper middle income,IDA,-171.752,-13.8314
4761,WS,Samoa,Gini index,2024,,East Asia & Pacific,Upper middle income,IDA,-171.752,-13.8314
4762,WS,Samoa,Gini index,2023,,East Asia & Pacific,Upper middle income,IDA,-171.752,-13.8314
4763,WS,Samoa,Gini index,2022,,East Asia & Pacific,Upper middle income,IDA,-171.752,-13.8314
4764,WS,Samoa,Gini index,2021,,East Asia & Pacific,Upper middle income,IDA,-171.752,-13.8314
4765,WS,Samoa,Gini index,2020,,East Asia & Pacific,Upper middle income,IDA,-171.752,-13.8314
4766,WS,Samoa,Gini index,2019,,East Asia & Pacific,Upper middle income,IDA,-171.752,-13.8314
4767,WS,Samoa,Gini index,2018,,East Asia & Pacific,Upper middle income,IDA,-171.752,-13.8314
4768,WS,Samoa,Gini index,2017,,East Asia & Pacific,Upper middle income,IDA,-171.752,-13.8314
4769,WS,Samoa,Gini index,2016,,East Asia & Pacific,Upper middle income,IDA,-171.752,-13.8314
4770,SM,San Marino,Gini index,2025,,Europe & Central Asia,High income,Not classified,12.4486,43.9322
4771,SM,San Marino,Gini index,2024,,Europe & Central Asia,High income,Not classified,12.4486,43.9322
4772,SM,San Marino,Gini index,2023,,Europe & Central Asia,High income,Not classified,12.4486,43.9322
4773,SM,San Marino,Gini index,2022,,Europe & Central Asia,High income,Not classified,12.4486,43.9322
4774,SM,San Marino,Gini index,2021,,Europe & Central Asia,High income,Not classified,12.4486,43.9322
4775,SM,San Marino,Gini index,2020,,Europe & Central Asia,High income,Not classified,12.4486,43.9322
4776,SM,San Marino,Gini index,2019,,Europe & Central Asia,High income,Not classified,12.4486,43.9322
4777,SM,San Marino,Gini index,2018,,Europe & Central Asia,High income,Not classified,12.4486,43.9322
4778,SM,San Marino,Gini index,2017,,Europe & Central Asia,High income,Not classified,12.4486,43.9322
4779,SM,San Marino,Gini index,2016,,Europe & Central Asia,High income,Not classified,12.4486,43.9322
4780,ST,Sao Tome and Principe,Gini index,2025,,Sub-Saharan Africa ,Lower middle income,IDA,6.6071,0.20618
4781,ST,Sao Tome and Principe,Gini index,2024,,Sub-Saharan Africa ,Lower middle income,IDA,6.6071,0.20618
4782,ST,Sao Tome and Principe,Gini index,2023,,Sub-Saharan Africa ,Lower middle income,IDA,6.6071,0.20618
4783,ST,Sao Tome and Principe,Gini index,2022,,Sub-Saharan Africa ,Lower middle income,IDA,6.6071,0.20618
4784,ST,Sao Tome and Principe,Gini index,2021,,Sub-Saharan Africa ,Lower middle income,IDA,6.6071,0.20618
4785,ST,Sao Tome and Principe,Gini index,2020,,Sub-Saharan Africa ,Lower middle income,IDA,6.6071,0.20618
4786,ST,Sao Tome and Principe,Gini index,2019,,Sub-Saharan Africa ,Lower middle income,IDA,6.6071,0.20618
4787,ST,Sao Tome and Principe,Gini index,2018,,Sub-Saharan Africa ,Lower middle income,IDA,6.6071,0.20618
4788,ST,Sao Tome and Principe,Gini index,2017,40.7,Sub-Saharan Africa ,Lower middle income,IDA,6.6071,0.20618
4789,ST,Sao Tome and Principe,Gini index,2016,,Sub-Saharan Africa ,Lower middle income,IDA,6.6071,0.20618
4790,SA,Saudi Arabia,Gini index,2025,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,46.6977,24.6748
4791,SA,Saudi Arabia,Gini index,2024,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,46.6977,24.6748
4792,SA,Saudi Arabia,Gini index,2023,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,46.6977,24.6748
4793,SA,Saudi Arabia,Gini index,2022,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,46.6977,24.6748
4794,SA,Saudi Arabia,Gini index,2021,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,46.6977,24.6748
4795,SA,Saudi Arabia,Gini index,2020,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,46.6977,24.6748
4796,SA,Saudi Arabia,Gini index,2019,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,46.6977,24.6748
4797,SA,Saudi Arabia,Gini index,2018,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,46.6977,24.6748
4798,SA,Saudi Arabia,Gini index,2017,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,46.6977,24.6748
4799,SA,Saudi Arabia,Gini index,2016,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,46.6977,24.6748
4800,SN,Senegal,Gini index,2025,,Sub-Saharan Africa ,Lower middle income,IDA,-17.4734,14.7247
4801,SN,Senegal,Gini index,2024,,Sub-Saharan Africa ,Lower middle income,IDA,-17.4734,14.7247
4802,SN,Senegal,Gini index,2023,,Sub-Saharan Africa ,Lower middle income,IDA,-17.4734,14.7247
4803,SN,Senegal,Gini index,2022,,Sub-Saharan Africa ,Lower middle income,IDA,-17.4734,14.7247
4804,SN,Senegal,Gini index,2021,36.2,Sub-Saharan Africa ,Lower middle income,IDA,-17.4734,14.7247
4805,SN,Senegal,Gini index,2020,,Sub-Saharan Africa ,Lower middle income,IDA,-17.4734,14.7247
4806,SN,Senegal,Gini index,2019,,Sub-Saharan Africa ,Lower middle income,IDA,-17.4734,14.7247
4807,SN,Senegal,Gini index,2018,38.3,Sub-Saharan Africa ,Lower middle income,IDA,-17.4734,14.7247
4808,SN,Senegal,Gini index,2017,,Sub-Saharan Africa ,Lower middle income,IDA,-17.4734,14.7247
4809,SN,Senegal,Gini index,2016,,Sub-Saharan Africa ,Lower middle income,IDA,-17.4734,14.7247
4810,RS,Serbia,Gini index,2025,,Europe & Central Asia,Upper middle income,IBRD,20.4656,44.8024
4811,RS,Serbia,Gini index,2024,,Europe & Central Asia,Upper middle income,IBRD,20.4656,44.8024
4812,RS,Serbia,Gini index,2023,32.8,Europe & Central Asia,Upper middle income,IBRD,20.4656,44.8024
4813,RS,Serbia,Gini index,2022,32.8,Europe & Central Asia,Upper middle income,IBRD,20.4656,44.8024
4814,RS,Serbia,Gini index,2021,33.1,Europe & Central Asia,Upper middle income,IBRD,20.4656,44.8024
4815,RS,Serbia,Gini index,2020,35.0,Europe & Central Asia,Upper middle income,IBRD,20.4656,44.8024
4816,RS,Serbia,Gini index,2019,34.5,Europe & Central Asia,Upper middle income,IBRD,20.4656,44.8024
4817,RS,Serbia,Gini index,2018,35.0,Europe & Central Asia,Upper middle income,IBRD,20.4656,44.8024
4818,RS,Serbia,Gini index,2017,36.1,Europe & Central Asia,Upper middle income,IBRD,20.4656,44.8024
4819,RS,Serbia,Gini index,2016,38.8,Europe & Central Asia,Upper middle income,IBRD,20.4656,44.8024
4820,SC,Seychelles,Gini index,2025,,Sub-Saharan Africa ,High income,IBRD,55.4466,-4.6309
4821,SC,Seychelles,Gini index,2024,,Sub-Saharan Africa ,High income,IBRD,55.4466,-4.6309
4822,SC,Seychelles,Gini index,2023,,Sub-Saharan Africa ,High income,IBRD,55.4466,-4.6309
4823,SC,Seychelles,Gini index,2022,,Sub-Saharan Africa ,High income,IBRD,55.4466,-4.6309
4824,SC,Seychelles,Gini index,2021,,Sub-Saharan Africa ,High income,IBRD,55.4466,-4.6309
4825,SC,Seychelles,Gini index,2020,,Sub-Saharan Africa ,High income,IBRD,55.4466,-4.6309
4826,SC,Seychelles,Gini index,2019,,Sub-Saharan Africa ,High income,IBRD,55.4466,-4.6309
4827,SC,Seychelles,Gini index,2018,32.1,Sub-Saharan Africa ,High income,IBRD,55.4466,-4.6309
4828,SC,Seychelles,Gini index,2017,,Sub-Saharan Africa ,High income,IBRD,55.4466,-4.6309
4829,SC,Seychelles,Gini index,2016,,Sub-Saharan Africa ,High income,IBRD,55.4466,-4.6309
4830,SL,Sierra Leone,Gini index,2025,,Sub-Saharan Africa ,Low income,IDA,-13.2134,8.4821
4831,SL,Sierra Leone,Gini index,2024,,Sub-Saharan Africa ,Low income,IDA,-13.2134,8.4821
4832,SL,Sierra Leone,Gini index,2023,,Sub-Saharan Africa ,Low income,IDA,-13.2134,8.4821
4833,SL,Sierra Leone,Gini index,2022,,Sub-Saharan Africa ,Low income,IDA,-13.2134,8.4821
4834,SL,Sierra Leone,Gini index,2021,,Sub-Saharan Africa ,Low income,IDA,-13.2134,8.4821
4835,SL,Sierra Leone,Gini index,2020,,Sub-Saharan Africa ,Low income,IDA,-13.2134,8.4821
4836,SL,Sierra Leone,Gini index,2019,,Sub-Saharan Africa ,Low income,IDA,-13.2134,8.4821
4837,SL,Sierra Leone,Gini index,2018,35.7,Sub-Saharan Africa ,Low income,IDA,-13.2134,8.4821
4838,SL,Sierra Leone,Gini index,2017,,Sub-Saharan Africa ,Low income,IDA,-13.2134,8.4821
4839,SL,Sierra Leone,Gini index,2016,,Sub-Saharan Africa ,Low income,IDA,-13.2134,8.4821
4840,SG,Singapore,Gini index,2025,,East Asia & Pacific,High income,Not classified,103.85,1.28941
4841,SG,Singapore,Gini index,2024,,East Asia & Pacific,High income,Not classified,103.85,1.28941
4842,SG,Singapore,Gini index,2023,,East Asia & Pacific,High income,Not classified,103.85,1.28941
4843,SG,Singapore,Gini index,2022,,East Asia & Pacific,High income,Not classified,103.85,1.28941
4844,SG,Singapore,Gini index,2021,,East Asia & Pacific,High income,Not classified,103.85,1.28941
4845,SG,Singapore,Gini index,2020,,East Asia & Pacific,High income,Not classified,103.85,1.28941
4846,SG,Singapore,Gini index,2019,,East Asia & Pacific,High income,Not classified,103.85,1.28941
4847,SG,Singapore,Gini index,2018,,East Asia & Pacific,High income,Not classified,103.85,1.28941
4848,SG,Singapore,Gini index,2017,,East Asia & Pacific,High income,Not classified,103.85,1.28941
4849,SG,Singapore,Gini index,2016,,East Asia & Pacific,High income,Not classified,103.85,1.28941
4850,SX,Sint Maarten (Dutch part),Gini index,2025,,Latin America & Caribbean ,High income,Not classified,,
4851,SX,Sint Maarten (Dutch part),Gini index,2024,,Latin America & Caribbean ,High income,Not classified,,
4852,SX,Sint Maarten (Dutch part),Gini index,2023,,Latin America & Caribbean ,High income,Not classified,,
4853,SX,Sint Maarten (Dutch part),Gini index,2022,,Latin America & Caribbean ,High income,Not classified,,
4854,SX,Sint Maarten (Dutch part),Gini index,2021,,Latin America & Caribbean ,High income,Not classified,,
4855,SX,Sint Maarten (Dutch part),Gini index,2020,,Latin America & Caribbean ,High income,Not classified,,
4856,SX,Sint Maarten (Dutch part),Gini index,2019,,Latin America & Caribbean ,High income,Not classified,,
4857,SX,Sint Maarten (Dutch part),Gini index,2018,,Latin America & Caribbean ,High income,Not classified,,
4858,SX,Sint Maarten (Dutch part),Gini index,2017,,Latin America & Caribbean ,High income,Not classified,,
4859,SX,Sint Maarten (Dutch part),Gini index,2016,,Latin America & Caribbean ,High income,Not classified,,
4860,SK,Slovak Republic,Gini index,2025,,Europe & Central Asia,High income,Not classified,17.1073,48.1484
4861,SK,Slovak Republic,Gini index,2024,,Europe & Central Asia,High income,Not classified,17.1073,48.1484
4862,SK,Slovak Republic,Gini index,2023,23.8,Europe & Central Asia,High income,Not classified,17.1073,48.1484
4863,SK,Slovak Republic,Gini index,2022,24.1,Europe & Central Asia,High income,Not classified,17.1073,48.1484
4864,SK,Slovak Republic,Gini index,2021,24.1,Europe & Central Asia,High income,Not classified,17.1073,48.1484
4865,SK,Slovak Republic,Gini index,2020,24.2,Europe & Central Asia,High income,Not classified,17.1073,48.1484
4866,SK,Slovak Republic,Gini index,2019,23.2,Europe & Central Asia,High income,Not classified,17.1073,48.1484
4867,SK,Slovak Republic,Gini index,2018,25.0,Europe & Central Asia,High income,Not classified,17.1073,48.1484
4868,SK,Slovak Republic,Gini index,2017,23.2,Europe & Central Asia,High income,Not classified,17.1073,48.1484
4869,SK,Slovak Republic,Gini index,2016,25.2,Europe & Central Asia,High income,Not classified,17.1073,48.1484
4870,SI,Slovenia,Gini index,2025,,Europe & Central Asia,High income,Not classified,14.5044,46.0546
4871,SI,Slovenia,Gini index,2024,,Europe & Central Asia,High income,Not classified,14.5044,46.0546
4872,SI,Slovenia,Gini index,2023,24.7,Europe & Central Asia,High income,Not classified,14.5044,46.0546
4873,SI,Slovenia,Gini index,2022,24.3,Europe & Central Asia,High income,Not classified,14.5044,46.0546
4874,SI,Slovenia,Gini index,2021,24.3,Europe & Central Asia,High income,Not classified,14.5044,46.0546
4875,SI,Slovenia,Gini index,2020,24.0,Europe & Central Asia,High income,Not classified,14.5044,46.0546
4876,SI,Slovenia,Gini index,2019,24.4,Europe & Central Asia,High income,Not classified,14.5044,46.0546
4877,SI,Slovenia,Gini index,2018,24.6,Europe & Central Asia,High income,Not classified,14.5044,46.0546
4878,SI,Slovenia,Gini index,2017,24.2,Europe & Central Asia,High income,Not classified,14.5044,46.0546
4879,SI,Slovenia,Gini index,2016,24.8,Europe & Central Asia,High income,Not classified,14.5044,46.0546
4880,SB,Solomon Islands,Gini index,2025,,East Asia & Pacific,Lower middle income,IDA,159.949,-9.42676
4881,SB,Solomon Islands,Gini index,2024,,East Asia & Pacific,Lower middle income,IDA,159.949,-9.42676
4882,SB,Solomon Islands,Gini index,2023,,East Asia & Pacific,Lower middle income,IDA,159.949,-9.42676
4883,SB,Solomon Islands,Gini index,2022,,East Asia & Pacific,Lower middle income,IDA,159.949,-9.42676
4884,SB,Solomon Islands,Gini index,2021,,East Asia & Pacific,Lower middle income,IDA,159.949,-9.42676
4885,SB,Solomon Islands,Gini index,2020,,East Asia & Pacific,Lower middle income,IDA,159.949,-9.42676
4886,SB,Solomon Islands,Gini index,2019,,East Asia & Pacific,Lower middle income,IDA,159.949,-9.42676
4887,SB,Solomon Islands,Gini index,2018,,East Asia & Pacific,Lower middle income,IDA,159.949,-9.42676
4888,SB,Solomon Islands,Gini index,2017,,East Asia & Pacific,Lower middle income,IDA,159.949,-9.42676
4889,SB,Solomon Islands,Gini index,2016,,East Asia & Pacific,Lower middle income,IDA,159.949,-9.42676
4890,SO,"Somalia, Fed. Rep.",Gini index,2025,,Sub-Saharan Africa ,Low income,IDA,45.3254,2.07515
4891,SO,"Somalia, Fed. Rep.",Gini index,2024,,Sub-Saharan Africa ,Low income,IDA,45.3254,2.07515
4892,SO,"Somalia, Fed. Rep.",Gini index,2023,,Sub-Saharan Africa ,Low income,IDA,45.3254,2.07515
4893,SO,"Somalia, Fed. Rep.",Gini index,2022,,Sub-Saharan Africa ,Low income,IDA,45.3254,2.07515
4894,SO,"Somalia, Fed. Rep.",Gini index,2021,,Sub-Saharan Africa ,Low income,IDA,45.3254,2.07515
4895,SO,"Somalia, Fed. Rep.",Gini index,2020,,Sub-Saharan Africa ,Low income,IDA,45.3254,2.07515
4896,SO,"Somalia, Fed. Rep.",Gini index,2019,,Sub-Saharan Africa ,Low income,IDA,45.3254,2.07515
4897,SO,"Somalia, Fed. Rep.",Gini index,2018,,Sub-Saharan Africa ,Low income,IDA,45.3254,2.07515
4898,SO,"Somalia, Fed. Rep.",Gini index,2017,,Sub-Saharan Africa ,Low income,IDA,45.3254,2.07515
4899,SO,"Somalia, Fed. Rep.",Gini index,2016,,Sub-Saharan Africa ,Low income,IDA,45.3254,2.07515
4900,ZA,South Africa,Gini index,2025,,Sub-Saharan Africa ,Upper middle income,IBRD,28.1871,-25.746
4901,ZA,South Africa,Gini index,2024,,Sub-Saharan Africa ,Upper middle income,IBRD,28.1871,-25.746
4902,ZA,South Africa,Gini index,2023,,Sub-Saharan Africa ,Upper middle income,IBRD,28.1871,-25.746
4903,ZA,South Africa,Gini index,2022,54.1,Sub-Saharan Africa ,Upper middle income,IBRD,28.1871,-25.746
4904,ZA,South Africa,Gini index,2021,,Sub-Saharan Africa ,Upper middle income,IBRD,28.1871,-25.746
4905,ZA,South Africa,Gini index,2020,,Sub-Saharan Africa ,Upper middle income,IBRD,28.1871,-25.746
4906,ZA,South Africa,Gini index,2019,,Sub-Saharan Africa ,Upper middle income,IBRD,28.1871,-25.746
4907,ZA,South Africa,Gini index,2018,,Sub-Saharan Africa ,Upper middle income,IBRD,28.1871,-25.746
4908,ZA,South Africa,Gini index,2017,,Sub-Saharan Africa ,Upper middle income,IBRD,28.1871,-25.746
4909,ZA,South Africa,Gini index,2016,,Sub-Saharan Africa ,Upper middle income,IBRD,28.1871,-25.746
4910,SS,South Sudan,Gini index,2025,,Sub-Saharan Africa ,Low income,IDA,31.6,4.85
4911,SS,South Sudan,Gini index,2024,,Sub-Saharan Africa ,Low income,IDA,31.6,4.85
4912,SS,South Sudan,Gini index,2023,,Sub-Saharan Africa ,Low income,IDA,31.6,4.85
4913,SS,South Sudan,Gini index,2022,,Sub-Saharan Africa ,Low income,IDA,31.6,4.85
4914,SS,South Sudan,Gini index,2021,,Sub-Saharan Africa ,Low income,IDA,31.6,4.85
4915,SS,South Sudan,Gini index,2020,,Sub-Saharan Africa ,Low income,IDA,31.6,4.85
